client_id,mobile_no,teamrank,team,bib,name,distance,gender,chiptime,starttime,split1distance,split1,split2distance,split2,split3distance,split3,split4distance,split4
683,9000000683,244,Team Sprint,683,Saranya Kumar,5K,F,00:42:47,06:00:00,1.25,00:10:22,2.5,00:22:01,3.75,00:33:02,5,00:42:47
684,9000000684,195,Team Endurance,684,Arun Annamalai,Half Marathon,F,02:42:31,06:00:00,5,00:40:31,10,01:14:05,15,01:57:49,21.1,02:42:31
685,9000000685,207,Team Sprint,685,Vignesh Ramasamy,5K,M,00:39:04,06:00:00,1.25,00:09:22,2.5,00:19:22,3.75,00:29:21,5,00:39:04
686,9000000686,226,Team Endurance,686,Nithya Nair,Half Marathon,F,02:51:17,06:00:00,5,00:39:29,10,01:25:25,15,02:01:50,21.1,02:51:17
687,9000000687,115,Team Sprint,687,Ganesh Kumar,5K,F,00:30:49,06:00:00,1.25,00:07:41,2.5,00:15:25,3.75,00:22:17,5,00:30:49
688,9000000688,282,Team Sprint,688,Meena Reddy,5K,M,00:45:46,06:00:00,1.25,00:12:25,2.5,00:21:58,3.75,00:33:23,5,00:45:46
689,9000000689,231,Team Stride,689,Lakshmi Sharma,10K,F,01:15:12,06:00:00,2.5,00:20:01,5,00:39:22,7.5,00:57:11,10,01:15:12
690,9000000690,231,Team Endurance,690,Senthil Natarajan,Half Marathon,M,02:53:38,06:00:00,5,00:39:00,10,01:24:33,15,01:58:05,21.1,02:53:38
691,9000000691,302,Team Sprint,691,Ashok Nair,5K,F,00:47:49,06:00:00,1.25,00:12:58,2.5,00:22:30,3.75,00:34:33,5,00:47:49
692,9000000692,277,Team Endurance,692,Rajan Murugan,Half Marathon,F,03:08:12,06:00:00,5,00:44:08,10,01:33:20,15,02:09:39,21.1,03:08:12
693,9000000693,184,Team Endurance,693,Saranya Devi,Half Marathon,F,02:38:55,06:00:00,5,00:41:03,10,01:11:47,15,01:54:26,21.1,02:38:55
694,9000000694,157,Team Endurance,694,Manoj Krishnan,Half Marathon,M,02:28:15,06:00:00,5,00:36:50,10,01:11:34,15,01:42:28,21.1,02:28:15
695,9000000695,284,Team Stride,695,Priya Iyengar,10K,M,01:22:24,06:00:00,2.5,00:19:21,5,00:43:15,7.5,01:00:54,10,01:22:24
696,9000000696,233,Team Stride,696,Deepa Natarajan,10K,M,01:15:26,06:00:00,2.5,00:20:20,5,00:38:02,7.5,00:54:51,10,01:15:26
697,9000000697,50,Team Sprint,697,Siva Selvan,5K,F,00:25:25,06:00:00,1.25,00:06:37,2.5,00:12:01,3.75,00:18:38,5,00:25:25
698,9000000698,250,Team Stride,698,Arun Sharma,10K,M,01:17:24,06:00:00,2.5,00:19:25,5,00:36:35,7.5,00:57:35,10,01:17:24
699,9000000699,167,Team Endurance,699,Vijay Murugan,Half Marathon,M,02:31:26,06:00:00,5,00:38:37,10,01:14:42,15,01:48:49,21.1,02:31:26
700,9000000700,148,Team Stride,700,Manoj Selvan,10K,M,01:02:41,06:00:00,2.5,00:14:57,5,00:29:47,7.5,00:46:50,10,01:02:41
701,9000000701,278,Team Sprint,701,Sangeetha Devi,5K,F,00:45:39,06:00:00,1.25,00:11:03,2.5,00:22:15,3.75,00:35:01,5,00:45:39
702,9000000702,93,Team Endurance,702,Padma Nair,Half Marathon,M,02:03:45,06:00:00,5,00:30:53,10,00:57:11,15,01:26:25,21.1,02:03:45
703,9000000703,326,Team Endurance,703,Harish Selvan,Half Marathon,M,03:24:40,06:00:00,5,00:52:58,10,01:42:18,15,02:27:06,21.1,03:24:40
704,9000000704,233,Team Sprint,704,Bala Raj,5K,M,00:41:45,06:00:00,1.25,00:11:01,2.5,00:20:59,3.75,00:32:03,5,00:41:45
705,9000000705,107,Team Endurance,705,Ganesh Iyengar,Half Marathon,F,02:07:51,06:00:00,5,00:28:53,10,01:03:29,15,01:27:05,21.1,02:07:51
706,9000000706,295,Team Endurance,706,Ganesh Pandian,Half Marathon,F,03:14:33,06:00:00,5,00:47:00,10,01:33:44,15,02:19:02,21.1,03:14:33
707,9000000707,302,Team Endurance,707,Divya Iyer,Half Marathon,F,03:16:10,06:00:00,5,00:43:13,10,01:31:33,15,02:20:50,21.1,03:16:10
708,9000000708,265,Team Stride,708,Lakshmi Selvan,10K,F,01:20:35,06:00:00,2.5,00:19:32,5,00:41:26,7.5,00:59:30,10,01:20:35
709,9000000709,185,Team Sprint,709,Suresh Annamalai,5K,M,00:36:32,06:00:00,1.25,00:08:29,2.5,00:19:19,3.75,00:27:13,5,00:36:32
710,9000000710,232,Team Sprint,710,Karthik Murugan,5K,M,00:41:23,06:00:00,1.25,00:11:29,2.5,00:21:51,3.75,00:30:08,5,00:41:23
711,9000000711,75,Team Sprint,711,Harish Pillai,5K,M,00:28:09,06:00:00,1.25,00:06:39,2.5,00:13:18,3.75,00:20:39,5,00:28:09
712,9000000712,92,Team Sprint,712,Prakash Krishnan,5K,F,00:29:22,06:00:00,1.25,00:07:57,2.5,00:14:31,3.75,00:22:43,5,00:29:22
713,9000000713,230,Team Stride,713,Kavitha Nair,10K,M,01:15:01,06:00:00,2.5,00:18:34,5,00:38:37,7.5,00:56:37,10,01:15:01
714,9000000714,43,Team Stride,714,Sangeetha Reddy,10K,F,00:50:17,06:00:00,2.5,00:12:35,5,00:25:33,7.5,00:37:23,10,00:50:17
715,9000000715,262,Team Sprint,715,Suganya Arumugam,5K,M,00:44:21,06:00:00,1.25,00:11:19,2.5,00:21:00,3.75,00:33:41,5,00:44:21
716,9000000716,165,Team Stride,716,Geetha Murugan,10K,M,01:04:30,06:00:00,2.5,00:14:41,5,00:31:26,7.5,00:49:43,10,01:04:30
717,9000000717,81,Team Endurance,717,Rekha Sundaram,Half Marathon,F,02:02:00,06:00:00,5,00:31:21,10,00:57:17,15,01:28:02,21.1,02:02:00
718,9000000718,91,Team Sprint,718,Meena Pandian,5K,F,00:29:16,06:00:00,1.25,00:07:00,2.5,00:14:33,3.75,00:21:28,5,00:29:16
719,9000000719,121,Team Sprint,719,Revathi Murugan,5K,F,00:31:27,06:00:00,1.25,00:08:41,2.5,00:15:02,3.75,00:24:05,5,00:31:27
720,9000000720,177,Team Stride,720,Suganya Raj,10K,M,01:06:49,06:00:00,2.5,00:15:08,5,00:31:49,7.5,00:49:54,10,01:06:49
721,9000000721,202,Team Endurance,721,Arun Iyer,Half Marathon,F,02:43:44,06:00:00,5,00:38:04,10,01:14:40,15,01:54:16,21.1,02:43:44
722,9000000722,28,Team Endurance,722,Arun Natarajan,Half Marathon,M,01:41:00,06:00:00,5,00:25:19,10,00:47:43,15,01:11:01,21.1,01:41:00
723,9000000723,45,Team Sprint,723,Thenmozhi Arumugam,5K,F,00:24:43,06:00:00,1.25,00:06:42,2.5,00:11:45,3.75,00:18:59,5,00:24:43
724,9000000724,53,Team Endurance,724,Bala Sundaram,Half Marathon,M,01:50:35,06:00:00,5,00:25:40,10,00:53:39,15,01:18:31,21.1,01:50:35
725,9000000725,131,Team Stride,725,Sangeetha Selvan,10K,F,01:00:47,06:00:00,2.5,00:14:09,5,00:31:41,7.5,00:44:18,10,01:00:47
726,9000000726,143,Team Endurance,726,Divya Iyengar,Half Marathon,M,02:22:17,06:00:00,5,00:35:20,10,01:10:55,15,01:39:34,21.1,02:22:17
727,9000000727,257,Team Sprint,727,Manoj Raj,5K,M,00:43:41,06:00:00,1.25,00:09:44,2.5,00:21:18,3.75,00:33:36,5,00:43:41
728,9000000728,47,Team Sprint,728,Rajan Krishnan,5K,F,00:25:12,06:00:00,1.25,00:05:48,2.5,00:13:17,3.75,00:19:26,5,00:25:12
729,9000000729,273,Team Endurance,729,Murugan Murugan,Half Marathon,F,03:06:26,06:00:00,5,00:45:09,10,01:29:01,15,02:07:39,21.1,03:06:26
730,9000000730,117,Team Stride,730,Kowsalya Subramanian,10K,F,00:59:36,06:00:00,2.5,00:13:28,5,00:30:51,7.5,00:43:20,10,00:59:36
731,9000000731,33,Team Stride,731,Suresh Murugan,10K,F,00:49:23,06:00:00,2.5,00:11:02,5,00:25:31,7.5,00:36:12,10,00:49:23
732,9000000732,155,Team Sprint,732,Suresh Arumugam,5K,F,00:34:09,06:00:00,1.25,00:07:55,2.5,00:16:52,3.75,00:25:59,5,00:34:09
733,9000000733,150,Team Sprint,733,Suganya Natarajan,5K,F,00:33:54,06:00:00,1.25,00:09:21,2.5,00:16:06,3.75,00:25:36,5,00:33:54
734,9000000734,122,Team Endurance,734,Vignesh Pillai,Half Marathon,F,02:15:10,06:00:00,5,00:34:41,10,01:01:19,15,01:38:39,21.1,02:15:10
735,9000000735,279,Team Stride,735,Murugan Iyer,10K,F,01:22:02,06:00:00,2.5,00:19:01,5,00:41:44,7.5,01:03:02,10,01:22:02
736,9000000736,245,Team Stride,736,Lakshmi Krishnan,10K,F,01:16:48,06:00:00,2.5,00:17:19,5,00:40:00,7.5,00:59:01,10,01:16:48
737,9000000737,217,Team Stride,737,Kavitha Arumugam,10K,F,01:13:23,06:00:00,2.5,00:16:41,5,00:38:38,7.5,00:53:03,10,01:13:23
738,9000000738,19,Team Sprint,738,Suganya Annamalai,5K,F,00:22:07,06:00:00,1.25,00:06:05,2.5,00:10:58,3.75,00:16:53,5,00:22:07
739,9000000739,63,Team Sprint,739,Meena Natarajan,5K,F,00:27:03,06:00:00,1.25,00:06:45,2.5,00:13:20,3.75,00:20:10,5,00:27:03
740,9000000740,309,Team Sprint,740,Ashok Nair,5K,F,00:48:25,06:00:00,1.25,00:11:40,2.5,00:25:23,3.75,00:35:39,5,00:48:25
741,9000000741,152,Team Endurance,741,Indira Murugan,Half Marathon,F,02:27:21,06:00:00,5,00:35:02,10,01:07:24,15,01:44:43,21.1,02:27:21
742,9000000742,204,Team Stride,742,Ashok Arumugam,10K,M,01:11:35,06:00:00,2.5,00:18:23,5,00:36:25,7.5,00:53:40,10,01:11:35
743,9000000743,297,Team Endurance,743,Saravanan Sundaram,Half Marathon,M,03:15:06,06:00:00,5,00:49:48,10,01:32:28,15,02:13:31,21.1,03:15:06
744,9000000744,222,Team Endurance,744,Saranya Pillai,Half Marathon,F,02:49:44,06:00:00,5,00:39:56,10,01:19:56,15,02:00:52,21.1,02:49:44
745,9000000745,266,Team Endurance,745,Saravanan Rajan,Half Marathon,F,03:04:57,06:00:00,5,00:46:35,10,01:25:31,15,02:14:57,21.1,03:04:57
746,9000000746,8,Team Endurance,746,Priya Iyengar,Half Marathon,F,01:32:40,06:00:00,5,00:22:24,10,00:41:47,15,01:04:47,21.1,01:32:40
747,9000000747,297,Team Stride,747,Revathi Sharma,10K,F,01:24:18,06:00:00,2.5,00:22:09,5,00:42:02,7.5,01:04:38,10,01:24:18
748,9000000748,140,Team Sprint,748,Prakash Arumugam,5K,F,00:32:59,06:00:00,1.25,00:07:56,2.5,00:16:37,3.75,00:24:23,5,00:32:59
749,9000000749,177,Team Endurance,749,Siva Subramanian,Half Marathon,M,02:35:07,06:00:00,5,00:35:48,10,01:10:00,15,01:50:06,21.1,02:35:07
750,9000000750,1,Team Endurance,750,Padma Subramanian,Half Marathon,M,01:30:48,06:00:00,5,00:20:04,10,00:44:32,15,01:03:01,21.1,01:30:48
751,9000000751,127,Team Endurance,751,Divya Devi,Half Marathon,M,02:18:01,06:00:00,5,00:34:49,10,01:05:21,15,01:36:19,21.1,02:18:01
752,9000000752,103,Team Sprint,752,Revathi Ramasamy,5K,M,00:30:11,06:00:00,1.25,00:07:41,2.5,00:14:36,3.75,00:22:01,5,00:30:11
753,9000000753,279,Team Sprint,753,Priya Iyer,5K,M,00:45:43,06:00:00,1.25,00:10:44,2.5,00:22:08,3.75,00:34:22,5,00:45:43
754,9000000754,144,Team Sprint,754,Padma Krishnan,5K,F,00:33:18,06:00:00,1.25,00:08:54,2.5,00:17:07,3.75,00:25:30,5,00:33:18
755,9000000755,333,Team Endurance,755,Murugan Rajan,Half Marathon,F,03:26:31,06:00:00,5,00:53:15,10,01:38:52,15,02:30:34,21.1,03:26:31
756,9000000756,312,Team Sprint,756,Arun Rajan,5K,F,00:48:31,06:00:00,1.25,00:11:48,2.5,00:25:31,3.75,00:37:49,5,00:48:31
757,9000000757,157,Team Sprint,757,Siva Murugan,5K,M,00:34:18,06:00:00,1.25,00:07:54,2.5,00:16:36,3.75,00:25:21,5,00:34:18
758,9000000758,201,Team Sprint,758,Saranya Annamalai,5K,F,00:38:22,06:00:00,1.25,00:10:08,2.5,00:18:51,3.75,00:28:59,5,00:38:22
759,9000000759,283,Team Stride,759,Sangeetha Pillai,10K,F,01:22:16,06:00:00,2.5,00:21:34,5,00:40:24,7.5,01:02:02,10,01:22:16
760,9000000760,312,Team Endurance,760,Murugan Raj,Half Marathon,F,03:19:12,06:00:00,5,00:44:57,10,01:39:05,15,02:23:47,21.1,03:19:12
761,9000000761,224,Team Sprint,761,Rekha Devi,5K,M,00:40:35,06:00:00,1.25,00:10:54,2.5,00:21:26,3.75,00:30:32,5,00:40:35
762,9000000762,70,Team Sprint,762,Siva Pandian,5K,M,00:27:31,06:00:00,1.25,00:06:20,2.5,00:12:59,3.75,00:19:54,5,00:27:31
763,9000000763,255,Team Stride,763,Sangeetha Subramanian,10K,F,01:18:19,06:00:00,2.5,00:20:03,5,00:36:54,7.5,00:58:38,10,01:18:19
764,9000000764,69,Team Sprint,764,Mythili Sundaram,5K,M,00:27:29,06:00:00,1.25,00:06:35,2.5,00:13:55,3.75,00:21:07,5,00:27:29
765,9000000765,159,Team Stride,765,Malathi Kumar,10K,M,01:03:37,06:00:00,2.5,00:15:17,5,00:30:34,7.5,00:48:52,10,01:03:37
766,9000000766,228,Team Stride,766,Indira Raj,10K,F,01:14:45,06:00:00,2.5,00:20:20,5,00:35:23,7.5,00:54:28,10,01:14:45
767,9000000767,187,Team Sprint,767,Vijay Subramanian,5K,F,00:36:34,06:00:00,1.25,00:09:35,2.5,00:17:29,3.75,00:26:34,5,00:36:34
768,9000000768,13,Team Stride,768,Nithya Devi,10K,F,00:46:58,06:00:00,2.5,00:11:48,5,00:23:06,7.5,00:34:01,10,00:46:58
769,9000000769,145,Team Endurance,769,Mythili Annamalai,Half Marathon,F,02:23:05,06:00:00,5,00:35:30,10,01:09:07,15,01:41:29,21.1,02:23:05
770,9000000770,122,Team Sprint,770,Bala Devi,5K,F,00:31:28,06:00:00,1.25,00:07:33,2.5,00:15:23,3.75,00:24:29,5,00:31:28
771,9000000771,212,Team Stride,771,Divya Kumar,10K,M,01:12:36,06:00:00,2.5,00:19:09,5,00:36:01,7.5,00:55:03,10,01:12:36
772,9000000772,94,Team Stride,772,Anitha Reddy,10K,M,00:56:16,06:00:00,2.5,00:14:01,5,00:27:30,7.5,00:42:53,10,00:56:16
773,9000000773,313,Team Sprint,773,Nithya Iyer,5K,M,00:48:41,06:00:00,1.25,00:12:21,2.5,00:25:28,3.75,00:36:50,5,00:48:41
774,9000000774,179,Team Sprint,774,Kowsalya Pillai,5K,F,00:35:57,06:00:00,1.25,00:08:40,2.5,00:18:19,3.75,00:27:38,5,00:35:57
775,9000000775,48,Team Endurance,775,Geetha Ramasamy,Half Marathon,M,01:47:25,06:00:00,5,00:25:15,10,00:52:16,15,01:14:37,21.1,01:47:25
776,9000000776,236,Team Endurance,776,Saranya Reddy,Half Marathon,F,02:54:57,06:00:00,5,00:39:43,10,01:18:44,15,02:05:06,21.1,02:54:57
777,9000000777,197,Team Endurance,777,Suresh Sharma,Half Marathon,M,02:42:55,06:00:00,5,00:39:34,10,01:20:14,15,01:57:03,21.1,02:42:55
778,9000000778,8,Team Sprint,778,Ganesh Natarajan,5K,F,00:20:55,06:00:00,1.25,00:05:18,2.5,00:10:03,3.75,00:15:27,5,00:20:55
779,9000000779,146,Team Endurance,779,Murugan Rajan,Half Marathon,F,02:23:47,06:00:00,5,00:36:17,10,01:09:05,15,01:42:22,21.1,02:23:47
780,9000000780,220,Team Sprint,780,Saravanan Ramasamy,5K,F,00:40:12,06:00:00,1.25,00:09:05,2.5,00:20:05,3.75,00:29:44,5,00:40:12
781,9000000781,294,Team Stride,781,Anitha Krishnan,10K,M,01:23:31,06:00:00,2.5,00:18:45,5,00:40:59,7.5,01:01:43,10,01:23:31
782,9000000782,253,Team Endurance,782,Ganesh Natarajan,Half Marathon,F,03:00:31,06:00:00,5,00:44:18,10,01:29:55,15,02:10:10,21.1,03:00:31
783,9000000783,11,Team Endurance,783,Anitha Ramasamy,Half Marathon,F,01:33:42,06:00:00,5,00:23:07,10,00:45:34,15,01:05:17,21.1,01:33:42
784,9000000784,47,Team Stride,784,Prabu Pillai,10K,M,00:50:43,06:00:00,2.5,00:11:11,5,00:24:28,7.5,00:38:37,10,00:50:43
785,9000000785,330,Team Stride,785,Indira Krishnan,10K,F,01:28:52,06:00:00,2.5,00:21:25,5,00:45:57,7.5,01:07:49,10,01:28:52
786,9000000786,160,Team Sprint,786,Prakash Iyengar,5K,M,00:34:37,06:00:00,1.25,00:07:42,2.5,00:17:10,3.75,00:25:47,5,00:34:37
787,9000000787,44,Team Sprint,787,Nithya Kumar,5K,F,00:24:37,06:00:00,1.25,00:05:39,2.5,00:12:10,3.75,00:19:01,5,00:24:37
788,9000000788,241,Team Stride,788,Senthil Annamalai,10K,M,01:16:31,06:00:00,2.5,00:18:26,5,00:37:41,7.5,00:58:53,10,01:16:31
789,9000000789,61,Team Endurance,789,Lakshmi Iyer,Half Marathon,F,01:54:48,06:00:00,5,00:28:52,10,00:54:58,15,01:22:24,21.1,01:54:48
790,9000000790,24,Team Stride,790,Meena Natarajan,10K,F,00:48:25,06:00:00,2.5,00:11:18,5,00:24:04,7.5,00:37:10,10,00:48:25
791,9000000791,149,Team Stride,791,Revathi Ramasamy,10K,F,01:02:45,06:00:00,2.5,00:13:55,5,00:29:34,7.5,00:46:09,10,01:02:45
792,9000000792,141,Team Endurance,792,Mythili Reddy,Half Marathon,F,02:21:45,06:00:00,5,00:31:46,10,01:06:12,15,01:42:40,21.1,02:21:45
793,9000000793,183,Team Stride,793,Deepa Devi,10K,M,01:07:20,06:00:00,2.5,00:15:27,5,00:31:56,7.5,00:52:17,10,01:07:20
794,9000000794,72,Team Endurance,794,Vignesh Raj,Half Marathon,M,01:58:53,06:00:00,5,00:30:48,10,00:55:30,15,01:26:41,21.1,01:58:53
795,9000000795,171,Team Sprint,795,Saranya Iyengar,5K,M,00:35:31,06:00:00,1.25,00:09:43,2.5,00:18:11,3.75,00:26:29,5,00:35:31
796,9000000796,182,Team Stride,796,Vignesh Pillai,10K,F,01:07:18,06:00:00,2.5,00:17:26,5,00:34:05,7.5,00:50:12,10,01:07:18
797,9000000797,124,Team Sprint,797,Indira Krishnan,5K,F,00:31:31,06:00:00,1.25,00:07:02,2.5,00:15:26,3.75,00:24:32,5,00:31:31
798,9000000798,201,Team Stride,798,Vijay Iyer,10K,F,01:10:52,06:00:00,2.5,00:17:19,5,00:35:39,7.5,00:54:57,10,01:10:52
799,9000000799,94,Team Sprint,799,Kavitha Iyer,5K,F,00:29:29,06:00:00,1.25,00:07:26,2.5,00:15:01,3.75,00:21:45,5,00:29:29
800,9000000800,219,Team Stride,800,Arun Rajan,10K,F,01:13:46,06:00:00,2.5,00:16:39,5,00:36:24,7.5,00:55:32,10,01:13:46
801,9000000801,145,Team Stride,801,Malathi Pillai,10K,M,01:02:13,06:00:00,2.5,00:15:31,5,00:29:26,7.5,00:44:48,10,01:02:13
802,9000000802,325,Team Endurance,802,Kowsalya Arumugam,Half Marathon,M,03:23:59,06:00:00,5,00:45:35,10,01:40:11,15,02:25:05,21.1,03:23:59
803,9000000803,29,Team Endurance,803,Vijay Nair,Half Marathon,F,01:41:10,06:00:00,5,00:24:12,10,00:46:00,15,01:09:50,21.1,01:41:10
804,9000000804,174,Team Endurance,804,Kavitha Raj,Half Marathon,M,02:34:12,06:00:00,5,00:37:51,10,01:16:55,15,01:48:30,21.1,02:34:12
805,9000000805,7,Team Endurance,805,Thenmozhi Selvan,Half Marathon,M,01:32:38,06:00:00,5,00:20:48,10,00:45:19,15,01:05:10,21.1,01:32:38
806,9000000806,274,Team Sprint,806,Priya Krishnan,5K,M,00:45:34,06:00:00,1.25,00:12:28,2.5,00:22:08,3.75,00:34:33,5,00:45:34
807,9000000807,278,Team Stride,807,Kowsalya Nair,10K,M,01:21:49,06:00:00,2.5,00:19:54,5,00:40:16,7.5,01:00:46,10,01:21:49
808,9000000808,16,Team Sprint,808,Ramesh Devi,5K,M,00:21:46,06:00:00,1.25,00:05:01,2.5,00:10:17,3.75,00:16:14,5,00:21:46
809,9000000809,131,Team Sprint,809,Ramesh Ramasamy,5K,M,00:31:56,06:00:00,1.25,00:07:31,2.5,00:16:36,3.75,00:24:04,5,00:31:56
810,9000000810,71,Team Sprint,810,Kavitha Iyer,5K,F,00:27:39,06:00:00,1.25,00:06:20,2.5,00:14:09,3.75,00:20:04,5,00:27:39
811,9000000811,247,Team Endurance,811,Deepa Pandian,Half Marathon,F,02:58:45,06:00:00,5,00:44:06,10,01:27:39,15,02:05:15,21.1,02:58:45
812,9000000812,21,Team Endurance,812,Karthik Krishnan,Half Marathon,M,01:39:22,06:00:00,5,00:24:52,10,00:45:50,15,01:07:52,21.1,01:39:22
813,9000000813,335,Team Stride,813,Saravanan Sundaram,10K,M,01:29:29,06:00:00,2.5,00:21:45,5,00:44:51,7.5,01:09:36,10,01:29:29
814,9000000814,19,Team Stride,814,Kavitha Iyengar,10K,F,00:47:44,06:00:00,2.5,00:12:28,5,00:25:06,7.5,00:36:00,10,00:47:44
815,9000000815,280,Team Sprint,815,Harish Raj,5K,M,00:45:44,06:00:00,1.25,00:10:42,2.5,00:22:18,3.75,00:34:00,5,00:45:44
816,9000000816,13,Team Endurance,816,Rekha Natarajan,Half Marathon,M,01:34:14,06:00:00,5,00:23:57,10,00:42:34,15,01:06:46,21.1,01:34:14
817,9000000817,94,Team Endurance,817,Bala Pillai,Half Marathon,F,02:03:45,06:00:00,5,00:29:46,10,00:59:13,15,01:30:13,21.1,02:03:45
818,9000000818,69,Team Endurance,818,Saranya Arumugam,Half Marathon,M,01:57:13,06:00:00,5,00:26:28,10,00:58:18,15,01:22:20,21.1,01:57:13
819,9000000819,10,Team Stride,819,Revathi Krishnan,10K,M,00:46:23,06:00:00,2.5,00:12:50,5,00:22:15,7.5,00:33:59,10,00:46:23
820,9000000820,231,Team Sprint,820,Priya Sundaram,5K,F,00:41:12,06:00:00,1.25,00:09:32,2.5,00:19:28,3.75,00:29:51,5,00:41:12
821,9000000821,48,Team Sprint,821,Saravanan Subramanian,5K,F,00:25:12,06:00:00,1.25,00:06:34,2.5,00:12:08,3.75,00:19:23,5,00:25:12
822,9000000822,83,Team Endurance,822,Prakash Sharma,Half Marathon,F,02:02:34,06:00:00,5,00:27:41,10,00:58:48,15,01:25:18,21.1,02:02:34
823,9000000823,67,Team Stride,823,Geetha Devi,10K,M,00:53:37,06:00:00,2.5,00:14:08,5,00:27:47,7.5,00:38:53,10,00:53:37
824,9000000824,249,Team Stride,824,Saravanan Kumar,10K,M,01:17:19,06:00:00,2.5,00:19:35,5,00:38:53,7.5,00:59:38,10,01:17:19
825,9000000825,246,Team Sprint,825,Ganesh Nair,5K,M,00:42:51,06:00:00,1.25,00:10:45,2.5,00:22:29,3.75,00:30:53,5,00:42:51
826,9000000826,43,Team Endurance,826,Saranya Murugan,Half Marathon,M,01:45:37,06:00:00,5,00:26:11,10,00:50:37,15,01:15:56,21.1,01:45:37
827,9000000827,293,Team Stride,827,Karthik Sharma,10K,M,01:23:30,06:00:00,2.5,00:18:56,5,00:39:59,7.5,01:02:57,10,01:23:30
828,9000000828,67,Team Sprint,828,Suresh Reddy,5K,F,00:27:26,06:00:00,1.25,00:06:59,2.5,00:14:28,3.75,00:19:55,5,00:27:26
829,9000000829,243,Team Stride,829,Anitha Kumar,10K,F,01:16:44,06:00:00,2.5,00:17:22,5,00:39:39,7.5,00:58:51,10,01:16:44
830,9000000830,147,Team Stride,830,Mythili Kumar,10K,M,01:02:29,06:00:00,2.5,00:16:59,5,00:32:40,7.5,00:48:16,10,01:02:29
831,9000000831,296,Team Endurance,831,Anitha Sundaram,Half Marathon,M,03:14:42,06:00:00,5,00:44:53,10,01:33:59,15,02:17:57,21.1,03:14:42
832,9000000832,136,Team Endurance,832,Kowsalya Reddy,Half Marathon,F,02:20:21,06:00:00,5,00:33:31,10,01:04:21,15,01:38:15,21.1,02:20:21
833,9000000833,58,Team Endurance,833,Rekha Pillai,Half Marathon,F,01:52:54,06:00:00,5,00:27:37,10,00:54:38,15,01:19:02,21.1,01:52:54
834,9000000834,228,Team Endurance,834,Rajan Sharma,Half Marathon,M,02:52:43,06:00:00,5,00:40:43,10,01:25:18,15,02:03:24,21.1,02:52:43
835,9000000835,229,Team Sprint,835,Ashok Reddy,5K,M,00:40:43,06:00:00,1.25,00:09:04,2.5,00:20:17,3.75,00:29:58,5,00:40:43
836,9000000836,288,Team Endurance,836,Vijay Murugan,Half Marathon,M,03:12:07,06:00:00,5,00:45:07,10,01:29:41,15,02:18:15,21.1,03:12:07
837,9000000837,58,Team Stride,837,Thenmozhi Pandian,10K,F,00:52:49,06:00:00,2.5,00:12:36,5,00:27:29,7.5,00:40:44,10,00:52:49
838,9000000838,290,Team Sprint,838,Dinesh Annamalai,5K,F,00:46:32,06:00:00,1.25,00:12:08,2.5,00:24:35,3.75,00:34:08,5,00:46:32
839,9000000839,319,Team Endurance,839,Revathi Sundaram,Half Marathon,F,03:21:51,06:00:00,5,00:46:49,10,01:38:20,15,02:25:04,21.1,03:21:51
840,9000000840,91,Team Stride,840,Kowsalya Iyer,10K,F,00:56:10,06:00:00,2.5,00:13:26,5,00:28:51,7.5,00:42:28,10,00:56:10
841,9000000841,110,Team Sprint,841,Indira Subramanian,5K,M,00:30:37,06:00:00,1.25,00:06:53,2.5,00:15:12,3.75,00:23:43,5,00:30:37
842,9000000842,40,Team Endurance,842,Bala Arumugam,Half Marathon,M,01:44:45,06:00:00,5,00:24:45,10,00:49:40,15,01:13:56,21.1,01:44:45
843,9000000843,216,Team Sprint,843,Divya Natarajan,5K,F,00:39:45,06:00:00,1.25,00:09:38,2.5,00:18:48,3.75,00:30:30,5,00:39:45
844,9000000844,12,Team Stride,844,Meena Murugan,10K,F,00:46:45,06:00:00,2.5,00:10:28,5,00:23:57,7.5,00:34:47,10,00:46:45
845,9000000845,112,Team Sprint,845,Revathi Reddy,5K,M,00:30:38,06:00:00,1.25,00:08:10,2.5,00:15:21,3.75,00:23:06,5,00:30:38
846,9000000846,298,Team Stride,846,Ramesh Pandian,10K,M,01:24:18,06:00:00,2.5,00:19:25,5,00:44:02,7.5,01:01:42,10,01:24:18
847,9000000847,251,Team Sprint,847,Arun Annamalai,5K,M,00:43:07,06:00:00,1.25,00:09:38,2.5,00:20:21,3.75,00:31:10,5,00:43:07
848,9000000848,199,Team Stride,848,Manoj Reddy,10K,M,01:10:37,06:00:00,2.5,00:17:03,5,00:34:02,7.5,00:52:24,10,01:10:37
849,9000000849,206,Team Stride,849,Prakash Annamalai,10K,F,01:12:04,06:00:00,2.5,00:17:51,5,00:35:35,7.5,00:55:52,10,01:12:04
850,9000000850,108,Team Stride,850,Manoj Nair,10K,F,00:58:32,06:00:00,2.5,00:15:16,5,00:28:21,7.5,00:43:51,10,00:58:32
851,9000000851,42,Team Stride,851,Siva Annamalai,10K,F,00:50:11,06:00:00,2.5,00:12:23,5,00:26:28,7.5,00:37:33,10,00:50:11
852,9000000852,221,Team Sprint,852,Dinesh Annamalai,5K,M,00:40:12,06:00:00,1.25,00:10:10,2.5,00:19:43,3.75,00:30:57,5,00:40:12
